OBJECTID,CATAREA,CUM_AREA,nzsegment,LENGTHDOWN,Headwater,Hydseq,StreamOrde,euclid_dis,upElev,downElev,upcoordX,downcoordX,downcoordY,upcoordY,sinuosity,nzreach_re,headw_dist,segslpmean,LID,reachtype,FROM_NODE,TO_NODE,Shape_Leng,Shape_Le_1,FLOWDIR,REGC2017,REGC2017_N,AREA_SQ_KM,LAND_SQ_KM,BioR__OBJE,BioR__BioR,BioR__Hect,BioR__Glob,BioR__Bi_1,BioR__SHAP,BioR__SH_1,EcoD_OBJEC,EcoD_ECOLO,EcoD_ECO_1,EcoD_ECO_2,EcoD_SHAPE,EcoD_SHA_1,name_2,RID,NAME,REG_COUNCL,CLASS,SUBCLASS,NZTM_N,NZTM_E,WIDTH_OF_M,SHLN_PERIM,SURFC_AREA,INTRTDL_AR,MEAN_DEPTH,TOTAL_VOL,TDAL_RANGE,TDAL_PRISM,CATCHMT_AR,R_INFL_VOL,n,distance,feature_x,feature_y,nearest_x,nearest_y
"23557",116033.100831133473548,80163760.000000000000000,"1023593",0.000000000000000,"0","24159","5",255.440795489000010,12.681473732000001,2.454727888110000,1731446.821299999952316,1731282.343600000021979,6028207.006600000895560,6028402.351300000213087,1.168202100750000,"1021797","19633",2.292651884110000,"0","0","24996","25019",298.406473907000020,298.406473907387237,"1","01",Northland Region,30084.25666220000,12500.31973910000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"1064","3.09",Waipu,Eastern Northland,142884.010188253858360,-502591891.357703745365143,Ruakaka River,"11",Ruakaka River,NRC,7. Tidal lagoon,7A. Permanently open,6026002.580000000074506,1731986.267999999923632,1003.000000000000000,19498.000000000000000,827301.000000000000000,50.000000000000000,3.000000000000000,2070573.000000000000000,2.000000000000000,1250387.000000000000000,92.000000000000000,207483.000000000000000,"1",2314.088596118012447,1731282.343600000021979,6028207.006600000895560,1731986.268127441406250,6026002.580078125000000
"29550",422781.626010471081827,98280320.000000000000000,"1029514",0.000000000000000,"0","29493","5",615.780805157000032,0.800995171070000,0.000000000000000,1732496.558799999998882,1732527.961799999931827,5989760.355899999849498,5990375.127000000327826,1.099348316320000,"1026610","26823",0.074529171506800,"0","0","31330","31426",676.957591371000035,676.957591371042099,"1","01",Northland Region,30084.25666220000,12500.31973910000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"1067","6.02",Otamatea,Kaipara,170919.135211348591838,-833259269.030669689178467,Topuni River,"12",Kaipara Harbour System,AC/NRC,8. Shallow drowned valley,7A. Permanently open,6005087.299999999813735,1744178.328999999910593,1438.000000000000000,39324.000000000000000,4830618.000000000000000,67.000000000000000,2.000000000000000,9718917.000000000000000,2.000000000000000,6562592.000000000000000,12.000000000000000,21967.000000000000000,"1",19252.175904909669043,1732527.961799999931827,5989760.355899999849498,1744178.329101562500000,6005087.300109863281250
"33475",533449.218169765779749,74682024.000000000000000,"2033472",0.000000000000000,"0","34013","5",678.670759646999954,19.621728897099999,0.000000000000000,1731526.603899999987334,1730912.360899999970570,5954185.464399999938905,5954471.715900000184774,1.403093429370000,"2002821","19367",1.656074823770000,"0","0","35871","35925",952.238483564000035,952.238483563965701,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"1068","9.01",Eastern Northland,Rodney,501479.289197796664666,-1781314799.040272951126099,Makarau River,"13",Orewa River,AC,7. Tidal lagoon,7A. Permanently open,5948376.922000000253320,1752266.885000000009313,296.000000000000000,15495.000000000000000,1280293.000000000000000,89.000000000000000,1.000000000000000,1899475.000000000000000,2.500000000000000,1758642.000000000000000,28.000000000000000,61644.000000000000000,"1",22130.405915614075639,1730912.360899999970570,5954185.464399999938905,1752266.885070800781250,5948376.922119140625000
"34675",231191.352607308625011,119195856.000000000000000,"2034672",0.000000000000000,"0","35096","5",405.241903064999974,5.189983367920000,1.460790514950000,1729149.386100000003353,1729135.238799999933690,5943594.166600000113249,5943999.101900001056492,1.137124308520000,"2003651","24391",0.527243246974000,"0","0","37215","37274",460.810418804999983,460.810418804715255,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"1063","6.03",Kaipara,Kaipara,392403.506791917607188,-1979297746.234199047088623,Kaukapakapa River,"14",Orewa River,AC,7. Tidal lagoon,7A. Permanently open,5948376.922000000253320,1752266.885000000009313,296.000000000000000,15495.000000000000000,1280293.000000000000000,89.000000000000000,1.000000000000000,1899475.000000000000000,2.500000000000000,1758642.000000000000000,28.000000000000000,61644.000000000000000,"1",23620.918897310573811,1729135.238799999933690,5943594.166600000113249,1752266.885070800781250,5948376.922119140625000
"34743",254580.076749762520194,266269648.000000000000000,"2034779",0.000000000000000,"0","38103","5",147.732867026999998,2.409440755840000,0.000000000000000,1728911.768600000068545,1728851.500299999956042,5943023.705199999734759,5942888.862900000065565,1.081784602360000,"2003761","52773",0.934379735380000,"0","0","37357","37358",159.815140812000010,159.815140812068989,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"1063","6.03",Kaipara,Kaipara,392403.506791917607188,-1979297746.234199047088623,Kaipara River,"15",Lucas Creek (WHS),ARC,8. Shallow drowned valley,,5929171.987999999895692,1748215.725000000093132,407.000000000000000,18372.000000000000000,1515016.000000000000000,87.000000000000000,2.000000000000000,2321528.000000000000000,2.700000000000000,2321528.000000000000000,35.000000000000000,68503.000000000000000,"1",23808.470523828171281,1728851.500299999956042,5943023.705199999734759,1748215.725097656250000,5929171.988098144531250
"36274",548820.648049563751556,97799312.000000000000000,"2036264",0.000000000000000,"0","36435","5",509.722473508999997,19.964809417700000,0.000000000000000,1742582.888800000073388,1742793.808299999916926,5930934.986299999989569,5931399.478699999861419,1.381148029400000,"2004741","23157",2.243015288240000,"0","0","38959","39019",704.002189830000020,704.002189829890767,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"345","09.03",Tamaki,Auckland,398311.613391931401566,-585340314.727214694023132,Rangitopuni Stream,"16",Lucas Creek (WHS),ARC,8. Shallow drowned valley,,5929171.987999999895692,1748215.725000000093132,407.000000000000000,18372.000000000000000,1515016.000000000000000,87.000000000000000,2.000000000000000,2321528.000000000000000,2.700000000000000,2321528.000000000000000,35.000000000000000,68503.000000000000000,"1",5701.345842908803206,1742793.808299999916926,5930934.986299999989569,1748215.725097656250000,5929171.988098144531250
"36589",28815.177940016059438,42079004.000000000000000,"3036635",0.000000000000000,"0","37567","5",87.464278422700005,3.311213731770000,1.732136249540000,1833012.435800000093877,1833087.357699999818578,5929024.792700000107288,5928979.618300000205636,1.070884920710000,"3001001","11130",1.034304303770000,"0","0","39395","39396",93.664176863700007,93.664176863660288,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"343","10.03",Colville,Coromandel,302070.701872740231920,-771937909.031349182128906,Opitonui River,"17",Whangapoua Harbour,WRC,7. Tidal lagoon,7A. Permanently open,5932365.776999999769032,1834832.874000000068918,681.000000000000000,41309.000000000000000,13014569.000000000000000,80.000000000000000,1.000000000000000,17164235.000000000000000,1.900000000000000,14902971.000000000000000,107.000000000000000,274664.000000000000000,"1",3769.483281153482039,1833087.357699999818578,5929024.792700000107288,1834832.874084472656250,5932365.777099609375000
"39173",543958.204262110753916,191622080.000000000000000,"3039104",0.000000000000000,"0","42226","5",761.926505642000052,20.021612167400001,1.851127624510000,1840429.078399999998510,1840832.854199999943376,5913496.697499999776483,5912850.633700000122190,1.215054997270000,"3002013","26449",1.366135894640000,"0","0","42341","42342",925.782608235999987,925.782608235663702,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"350","10.06",Tairua,Coromandel,253536.053828121483093,-901288769.669450402259827,Waiwawa River,"18",Whitianga Harbour (MBS),WRC,7. Tidal lagoon,7A. Permanently open,5920367.983000000007451,1841659.010000000009313,218.000000000000000,110355.000000000000000,15495586.000000000000000,72.000000000000000,1.000000000000000,13026023.000000000000000,1.700000000000000,17110627.000000000000000,450.000000000000000,1449472.000000000000000,"1",6920.773022360133837,1840832.854199999943376,5913496.697499999776483,1841659.010070800781250,5920367.983093261718750
"40050",9001.096240811579264,262419216.000000000000000,"2040122",0.000000000000000,"0","44666","5",21.213203435600001,1.165084600450000,0.000000000000000,1784687.758600000059232,1784702.729599999962375,5908160.831899998709559,5908145.801099999807775,1.000061986560000,"2006693","41669",3.143676730060000,"0","0","43334","43335",21.214518369099999,21.214518369081180,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"355","09.07",Manukau,Auckland,276906.138236053928267,-784997112.699575304985046,Wairoa River (Auckland),"19",Wairoa River,AC,8. Shallow drowned valley,,5909921.720999999903142,1786198.558999999891967,833.000000000000000,28905.000000000000000,2503260.000000000000000,42.000000000000000,3.000000000000000,8679788.000000000000000,2.900000000000000,5774004.000000000000000,311.000000000000000,637732.000000000000000,"1",2310.462447423770300,1784702.729599999962375,5908160.831899998709559,1786198.559082031250000,5909921.721130371093750
"42584",557567.125867989263497,223302592.000000000000000,"3042631",0.000000000000000,"0","47872","5",804.306533605000027,14.471921920800000,1.976163744930000,1851089.036699999822304,1851884.124700000043958,5895557.770700000226498,5895436.106100000441074,1.050668886620000,"3003541","42157",0.890079635786000,"0","0","46053","46054",845.059850166000047,845.059850166277784,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"350","10.06",Tairua,Coromandel,253536.053828121483093,-901288769.669450402259827,Tairua River,"20",Tairua Harbour,WRC,7. Tidal lagoon,7A. Permanently open,5900748.135999999940395,1854820.450999999884516,280.000000000000000,35070.000000000000000,6046969.000000000000000,51.000000000000000,1.000000000000000,7749027.000000000000000,1.700000000000000,7702351.000000000000000,282.000000000000000,952910.000000000116415,"1",5963.380405750757745,1851884.124700000043958,5895557.770700000226498,1854820.451110839843750,5900748.136108398437500
"43344",675032.255056292749941,54461144.000000000000000,"2043248",0.000000000000000,"0","45302","5",927.562396822999972,10.435128212000000,1.822185277940000,1773289.033300000010058,1772762.568900000071153,5892566.920199998654425,5891802.901399999856949,1.317960323630000,"2008469","18572",0.532008709197000,"0","0","46874","46875",1222.490436699999918,1222.490436701696353,"1","02",Auckland Region,16156.60956730000,4941.62240071000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"355","09.07",Manukau,Auckland,276906.138236053928267,-784997112.699575304985046,Hingaia Stream,"21",Pahurehure Inlet (MHS),AC,8. Shallow drowned valley,,5897599.080000000074506,1765172.250000000000000,510.000000000000000,98940.000000000000000,15213690.000000000000000,64.000000000000000,2.000000000000000,29153366.000000000000000,2.800000000000000,29153366.000000000000000,379.000000000000000,694953.999999999883585,"1",9106.896957230694170,1772762.568900000071153,5892566.920199998654425,1765172.250122070312500,5897599.080078125000000
"44614",644979.385027301730588,56669924.000000000000000,"3044624",0.000000000000000,"0","47200","5",1132.973521310000024,20.292579650899999,0.000000000000000,1853508.671799999894574,1854618.721600000048056,5886394.242700000293553,5886166.938400000333786,1.435766747660000,"3004519","21782",1.026109840900000,"0","0","48227","48238",1626.685707880000109,1626.685707883889563,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"350","10.06",Tairua,Coromandel,253536.053828121483093,-901288769.669450402259827,Wharekawa River,"22",Wharekawa Harbour,WRC,7. Tidal lagoon,7A. Permanently open,5888948.372000000439584,1856591.293999999761581,496.000000000000000,11158.000000000000000,1935498.000000000000000,86.000000000000000,1.000000000000000,2164594.000000000000000,1.700000000000000,1888011.000000000000000,83.000000000000000,269459.000000000000000,"1",3227.168917202893681,1854618.721600000048056,5886394.242700000293553,1856591.294128417968750,5888948.372070312500000
"44720",52231.477086578910530,129127568.000000000000000,"3044787",0.000000000000000,"0","44868","5",21.213203435600001,2.292779684070000,1.320282459260000,1826139.691899999976158,1826124.658299999777228,5885528.077499999664724,5885513.101999999955297,1.000305208080000,"3004699","30134",2.624828485540000,"0","0","48351","48352",21.219677876799999,21.219677876755750,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"353","10.05",Thames,Coromandel,94201.411396549519850,-408065863.733079731464386,Kauaeranga River,"23",Kauranga River,WRC,6. Tidal river mouth,6A. Unrestricted,5885727.304999999701977,1825716.804000000003725,960.000000000000000,5323.000000000000000,256609.000000000000000,55.000000000000000,3.000000000000000,842741.000000000000000,3.300000000000000,612254.000000000116415,132.000000000000000,360248.999999999941792,"1",453.912667343864484,1826124.658299999777228,5885528.077499999664724,1825716.804077148437500,5885727.305114747025073
"46637",2701.296611855918400,165503760.000000000000000,"3046727",0.000000000000000,"0","49993","5",15.000000000000000,0.000000000000000,0.000000000000000,1812202.221900000236928,1812202.193800000008196,5876949.249599999748170,5876934.246000001206994,1.000241754230000,"3005888","20813",0.000000000000000,"0","0","50377","50378",15.003626313500000,15.003626313468693,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"359","11.03",Hauraki,Waikato,236290.681809335103026,-773335464.346971273422241,Waitakaruru Canal,"24",Waitakaruru River,WRC,6. Tidal river mouth,6A. Unrestricted,5877829.178999999538064,1812667.223999999929219,838.000000000000000,9579.000000000000000,484292.000000000000000,64.000000000000000,3.000000000000000,1442025.000000000000000,3.300000000000000,1092075.000000000000000,167.000000000000000,271961.000000000000000,"1",995.253276453644389,1812202.193800000008196,5876949.249599999748170,1812667.224121093750000,5877829.179077148437500
"46942",37835.913630678245681,71595544.000000000000000,"3047047",0.000000000000000,"0","49709","5",47.434164902500001,6.834477901460000,2.905977010730000,1855449.979499999899417,1855494.971900000004098,5875741.002000000327826,5875725.908099999651313,1.080182177930000,"3006178","21270",4.734437175040000,"0","0","50692","50693",51.237539552599998,51.237539552575328,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"362","10.07",Waihi,Coromandel,107273.442974615827552,-491177830.929063916206360,Otahu River,"25",Otahu River,WRC,7. Tidal lagoon,7A. Permanently open,5875666.965000000782311,1855534.958000000100583,170.000000000000000,15778.000000000000000,955800.000000000000000,60.000000000000000,2.000000000000000,1516965.000000000000000,1.700000000000000,1138659.000000000000000,70.000000000000000,233431.000000000000000,"1",84.144892506798413,1855494.971900000004098,5875741.002000000327826,1855534.958129882812500,5875666.965087890625000
"56932",79201.081749001488788,107983704.000000000000000,"3057007",0.000000000000000,"0","58318","5",161.418710191999992,14.840781211900000,1.170602679250000,1758150.484100000001490,1758015.626200000056997,5833365.185899999924004,5833455.400700000114739,1.067289192170000,"3014422","22299",4.840698791760000,"0","0","60844","60863",172.280444800999987,172.280444801385215,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"368","12.01",Raglan,Tainui,266257.242984460026491,-1324388486.331988334655762,Waimai Stream,"26",Kaawa Stream,WRC,4. Beach stream,4C. Stream with pond,5847634.689000001177192,1754095.416999999899417,0.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,70.000000000000000,70217.000000000000000,"1",14798.201258169479843,1758015.626200000056997,5833365.185899999924004,1754095.417114257812500,5847634.689086914062500
"57835",319795.348534991149791,181519504.000000000000000,"4057893",0.000000000000000,"0","63896","5",403.758591239999987,11.725361824000000,0.693094551563000,2041506.501600000075996,2041221.523400000063702,5830151.006900000385940,5830437.094800000078976,1.305362257260000,"4000677","30000",1.565156394900000,"0","0","61782","61850",527.051226050999958,527.051226050922196,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"377","20.01",Pukeamaru,East Cape,184651.851443900755839,-961021526.933246731758118,Whangaparaoa River,"27",Whangaparaoa River,BOPRC,6. Tidal river mouth,6B. Spit enclosed,5830191.428000000305474,2041062.941000000108033,145.000000000000000,7777.000000000000000,157673.000000000000000,0.000000000000000,3.000000000000000,418936.999999999941792,1.700000000000000,261264.000000000000000,181.000000000000000,520639.000000000058208,"1",163.652739021940732,2041221.523400000063702,5830151.006900000385940,2041062.941101074218750,5830191.428100585937500
"58461",14461.146789280268422,154468528.000000000000000,"5058587",0.000000000000000,"0","60889","5",47.434164902500001,3.508563518520000,2.002091169360000,2067512.526000000070781,2067557.650900000007823,5828278.681500000879169,5828293.624500000849366,1.081958015600000,"5000099","33461",1.819058811500000,"0","0","62511","62512",51.321774929400000,51.321774929437353,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"377","20.01",Pukeamaru,East Cape,184651.851443900755839,-961021526.933246731758118,Wharekahika River,"28",Wharekahika River,GDC,6. Tidal river mouth,6D. Intermittent with ribbon lagoon,5828169.075000000186265,2067548.509000000078231,224.000000000000000,2942.000000000000000,49569.000000000000000,34.000000000000000,2.000000000000000,99537.000000000000000,1.600000000000000,66886.000000000000000,154.000000000000000,411703.000000000058208,"1",109.987005593358973,2067557.650900000007823,5828278.681500000879169,2067548.509094238281250,5828169.075073242187500
"60919",755243.916868399246596,122532552.000000000000000,"3060861",0.000000000000000,"0","60257","5",675.201451420000012,21.110906601000000,7.218563556670000,1772960.116199999814853,1772555.908599999966100,5820847.250199999660254,5821387.922500000335276,2.023659435150000,"3016676","27064",1.178700985250000,"0","0","64869","65080",1366.377787789999957,1366.377787790335333,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"368","12.01",Raglan,Tainui,266257.242984460026491,-1324388486.331988334655762,Waingaro River,"29",Waitetuna Creek (RHS),WRC,8. Shallow drowned valley,,5815378.582999999634922,1769375.706999999936670,165.000000000000000,27931.000000000000000,5131529.000000000000000,79.000000000000000,2.000000000000000,9057971.000000000000000,2.900000000000000,9057971.000000000000000,176.000000000000000,433940.000000000000000,"1",6326.136352739476933,1772555.908599999966100,5820847.250199999660254,1769375.707092285156250,5815378.583129882812500
"61005",203393.362473809684161,174102272.000000000000000,"5061027",0.000000000000000,"0","66603","5",286.342452319000017,12.612793922400000,1.720559716220000,2074621.583499999949709,2074636.070000000065193,5821497.766400000080466,5821212.110800000838935,1.149726472680000,"5000408","34731",2.178435361620000,"0","0","65173","65174",329.215497684000013,329.215497684480454,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"377","20.01",Pukeamaru,East Cape,184651.851443900755839,-961021526.933246731758118,Awatere River (Gisborne),"30",no-match,GDC,5. Freshwater river mouth,3C. Small,5822930.684000000357628,2071567.260999999707565,140.000000000000000,1380.000000000000000,25152.000000000000000,0.000000000000000,2.000000000000000,50304.000000000000000,0.000000000000000,0.000000000000000,106.000000000000000,297587.000000000058208,"1",3386.863017107540145,2074636.070000000065193,5821497.766400000080466,2071567.261108398437500,5822930.684082031250000
"61545",180816.547286062268540,52047544.000000000000000,"5061608",0.000000000000000,"0","64353","5",350.864646267000012,8.464922904970004,1.519994139670000,2080667.618699999991804,2080922.736599999945611,5820111.672000000253320,5819870.640899999998510,1.112795593940000,"5000484","15308",1.133950938720000,"0","0","65740","65741",390.440632434000008,390.440632433609096,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"377","20.01",Pukeamaru,East Cape,184651.851443900755839,-961021526.933246731758118,Orutua River,"31",no-match,GDC,6. Tidal river mouth,3C. Small,5822930.684000000357628,2071567.260999999707565,140.000000000000000,1380.000000000000000,25152.000000000000000,0.000000000000000,2.000000000000000,50304.000000000000000,0.000000000000000,0.000000000000000,106.000000000000000,297587.000000000058208,"1",9770.964680756615053,2080922.736599999945611,5820111.672000000253320,2071567.261108398437500,5822930.684082031250000
"63374",372945.223006402666215,141918592.000000000000000,"4063490",0.000000000000000,"0","70240","5",377.115366962999985,16.590518951400000,2.414159774780000,2016168.918700000038370,2015823.074699999997392,5815873.623200000263751,5815723.986899999901652,1.128080078320000,"4002192","32552",2.152825456980000,"0","0","67629","67630",425.416332700999988,425.416332700841167,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"379","19.02",Motu,Raukumara,304298.372031920298468,-3179403563.345004558563232,Kereu River,"32",Kereru River,BOPRC,3. Hāpua-type lagoon,3B. Medium,5815882.651999999769032,2015871.510999999940395,5.000000000000000,-9999.000000000000000,-9999.000000000000000,0.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,141.000000000000000,247396.000000000000000,"1",49.270748793699987,2015823.074699999997392,5815873.623200000263751,2015871.511108398437500,5815882.652099609375000
"63763",40508.388471067148203,167313168.000000000000000,"3063918",0.000000000000000,"0","71942","5",76.485292703900001,3.548685550690000,1.585926413540000,1773570.577400000067428,1773495.547199999913573,5814563.054200000129640,5814548.165400000289083,1.224409149670000,"3017917","27629",1.469997367780000,"0","0","68035","68036",93.649292201799994,93.649292201838989,"1","03",Waikato Region,34888.44518800000,23899.89878450000,"415",Western North Island,"1457231",{FA1D5DC5-E5DF-4C1D-B636-BDCD9EC4AB7D},Western North Island,3273685.956958715338260,14572310124.708490371704102,"368","12.01",Raglan,Tainui,266257.242984460026491,-1324388486.331988334655762,Waitetuna River,"33",Waitetuna Creek (RHS),WRC,8. Shallow drowned valley,,5815378.582999999634922,1769375.706999999936670,165.000000000000000,27931.000000000000000,5131529.000000000000000,79.000000000000000,2.000000000000000,9057971.000000000000000,2.900000000000000,9057971.000000000000000,176.000000000000000,433940.000000000000000,"1",4199.782131088556525,1773495.547199999913573,5814563.054200000129640,1769375.707092285156250,5815378.583129882812500
"64473",120809.836752216477180,174197936.000000000000000,"4064573",0.000000000000000,"0","77584","5",265.377090194000004,1.865739107130000,1.468676209450000,1906355.362299999920651,1906535.201300000073388,5813510.176900000311434,5813314.714999999850988,1.016638835930000,"4002578","32837",0.085727141629200,"0","0","68759","68760",269.792656056999988,269.792656057337240,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"372","13.02",Tauranga,Northern Volcanic Plateau,372742.947468293365091,-772871403.672450423240662,Kaikokopu Canal,"34",Waihi Estuary,BOPRC,7. Tidal lagoon,7A. Permanently open,5815730.563000001013279,1906462.006000000284985,78.000000000000000,17482.000000000000000,2640150.000000000000000,57.000000000000000,2.000000000000000,4353159.000000000000000,1.700000000000000,3213142.000000000000000,414.000000000000000,1113586.000000000000000,"1",2221.592325316773440,1906535.201300000073388,5813510.176900000311434,1906462.006103515625000,5815730.563110351562500
"64545",138841.751012112217722,153397168.000000000000000,"4064559",0.000000000000000,"0","78300","5",375.000000000000000,1.968002676960000,1.402231454850000,1906956.127499999944121,1906955.517599999904633,5813540.886400000192225,5813165.559800000861287,1.067204092470000,"4002572","34191",0.086443440511900,"0","0","68834","68835",400.201534677999973,400.201534677957682,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"372","13.02",Tauranga,Northern Volcanic Plateau,372742.947468293365091,-772871403.672450423240662,Pongakawa Canal,"35",Waihi Estuary,BOPRC,7. Tidal lagoon,7A. Permanently open,5815730.563000001013279,1906462.006000000284985,78.000000000000000,17482.000000000000000,2640150.000000000000000,57.000000000000000,2.000000000000000,4353159.000000000000000,1.700000000000000,3213142.000000000000000,414.000000000000000,1113586.000000000000000,"1",2244.601900787164595,1906955.517599999904633,5813540.886400000192225,1906462.006103515625000,5815730.563110351562500
"69844",1615678.695629231166095,152828496.000000029802322,"5069486",10763.103385500724471,"0","103267","6",774.018733623000116,774.018733623000116,19.142173767100001,2081373.365800000028685,2080697.478600000031292,5803513.542200000956655,5803890.580599999986589,3.911554848480000,"5001821","137267",0.040394216035300,"0","0","74226","74227",2085.423999009999989,2085.423999013766206,"1","05",Gisborne Region,13989.56640760000,8385.81580304000,"420",Eastern North Island,"1162075",{F40186D1-3DC9-4A39-8752-4EAEA9052344},Eastern North Island,1124564.040616889018565,11620746321.316089630126953,"382","20.02",Waiapu,East Cape,355549.900891669094563,-3328322783.548686027526855,Waiapu River,"36",Waiapu River,GDC,6. Tidal river mouth,6B. Spit enclosed,5804804.563000000081956,2083244.341000000014901,68.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999.000000000000000,1729.000000000000000,3905334.000000000000000,"1",33.636738520947482,2083238.625145181082189,5804771.415595400147140,2083244.341125488281250,5804804.563110351562500
"70707",819730.086990537238307,51456384.000000007450581,"4070268",0.000000000000000,"0","77753","5",1498.912939430000051,20.250684738200000,3.377664566040000,1923489.792600000277162,1924403.840499999932945,5802908.845700000412762,5801721.229000000283122,1.308350780150000,"4004525","21242",0.644942299420000,"0","0","75098","75099",1961.103913680000005,1961.103913683181418,"1","04",Bay of Plenty Region,21883.23701590000,12070.49744960000,"416",North Eastern,"3809993",{2399417F-F307-441B-9243-D0AE87325049},North Eastern,6140862.133905312046409,38099933256.712272644042969,"380","13.03",Otanewainuku,Northern Volcanic Plateau,225203.258874550490873,-1796363984.086349725723267,Herepuru Stream,"37",Waitahanui Stream,BOPRC,4. Beach stream,,5807295.466000000014901,1916698.878999999957159,40.000000000000000,3063.000000000000000,29458.000000000000000,0.000000000000000,3.000000000000000,-9999.000000000000000,0.000000000000000,0.000000000000000,114.000000000000000,302844.000000000000000,"1",8866.164283207688641,1924403.840499999932945,5802908.845700000412762,1916698.879089355468750,5807295.466125488281250
